time_stamp,open,high,low,close,volume,SMA50,SMA100,SMA200,EMA50,EMA100,EMA200,WMA50,WMA100,WMA200,DEMA50,DEMA100,DEMA200,TEMA50,TEMA100,MACD,MACD_HIST,MACD_SIGN,B2B20SMARLB,B2B20SMARMB,B2B20SMARUB,B2B20EMARLB,B2B20EMARMB,B2B20EMARUB,B2B20WMARLB,B2B20WMARMB,B2B20WMARUB,B2B20DEMARLB,B2B20DEMARMB,B2B20DEMARUB,B2B20TEMARLB,B2B20TEMARMB,B2B20TEMARUB,B2B20T3RLB,B2B20T3RMB,B2B20T3RUB,B2B20TRIMARLB,B2B20TRIMARMB,B2B20TRIMARUB,B2B20KAMARLB,B2B20KAMARMB,B2B20KAMARUB,B2B20MAMARLB,B2B20MAMARMB,B2B20MAMARUB,momentum50,momentum100,momentum200,RSI7,RSI14,RSI21,MFI7,MFI14,MFI21,closeChg,closePctChg,Change
7/30/2019 14:01,1901.4,1903.9301,1901.4,1903.8483,8983,1898.5457,1897.2859,1896.6347,1899.0503,1897.9823,1898.2281,1899.5186,1897.9464,1897.0671,1900.9971,1898.806,1896.7888,1897.0905,1894.6741,1.4132,0.1511,1.2621,1896.9026,1900.6332,1904.3638,1897.2164,1900.947,1904.6775,1897.8628,1901.5934,1905.324,1899.0665,1902.7971,1906.5277,1899.6437,1903.3742,1907.1048,1898.767,1902.4976,1906.2282,1896.9681,1900.6986,1904.4292,1898.5812,1902.3117,1906.0423,1896.2348,1899.9654,1903.696,7.8383,5.5782,4.4683,80.2373,78.4668,74.8735,71.1676,76.2696,78.2476,-1.7583,-0.092440421,1
7/30/2019 14:02,1903.99,1905.04,1903.99,1904.8104,14499,1898.7079,1897.3556,1896.6666,1899.2762,1898.1175,1898.2936,1899.7642,1898.0954,1897.1484,1901.3637,1899.0574,1896.9335,1897.1957,1894.7101,1.5463,0.2274,1.319,1897.0182,1900.9709,1904.9236,1897.3622,1901.3149,1905.2676,1898.0385,1901.9912,1905.9439,1899.369,1903.3217,1907.2745,1900.033,1903.9857,1907.9384,1899.0874,1903.0402,1906.9929,1897.0928,1901.0455,1904.9982,1898.484,1902.4367,1906.3894,1896.2935,1900.2462,1904.199,8.1124,6.9705,6.3705,84.463,81.3734,77.3424,71.2208,78.5742,81.2374,-0.9621,-0.050534488,1
7/30/2019 14:03,1904.752,1905.14,1904.41,1904.41,8439,1898.8639,1897.4187,1896.6987,1899.4775,1898.2421,1898.3545,1899.9879,1898.2351,1897.2255,1901.6766,1899.2855,1897.0681,1897.307,1894.7483,1.601,0.2256,1.3754,1897.3019,1901.2884,1905.2748,1897.6232,1901.6097,1905.5961,1898.3323,1902.3188,1906.3052,1899.7056,1903.6921,1907.6785,1900.3747,1904.3612,1908.3476,1899.3234,1903.3098,1907.2963,1897.405,1901.3915,1905.3779,1899.4369,1903.4234,1907.4098,1896.5511,1900.5376,1904.524,7.8,6.3101,6.42,76.5196,76.7317,74.1585,72.8506,82.634,82.1983,0.4004,0.021020465,1
7/30/2019 14:04,1904.87,1904.87,1904.87,1904.87,1535,1899.0329,1897.4772,1896.7317,1899.689,1898.3733,1898.4193,1900.2234,1898.3827,1897.3068,1902.005,1899.5248,1897.2099,1897.4247,1894.7886,1.6623,0.2296,1.4328,1897.6765,1901.6366,1905.5968,1897.9601,1901.9202,1905.8803,1898.6998,1902.6599,1906.62,1900.1251,1904.0852,1908.0453,1900.8052,1904.7653,1908.7254,1899.6918,1903.6519,1907.612,1897.7653,1901.7254,1905.6855,1899.5356,1903.4957,1907.4558,1896.8793,1900.8394,1904.7995,8.45,5.85,6.605,79.1479,78.2655,75.3809,81.1857,82.4718,83.1032,-0.46,-0.024154463,1
7/30/2019 14:05,1905.98,1906.3951,1905.7063,1906.1447,15012,1899.2231,1897.5466,1896.7733,1899.9421,1898.5272,1898.4962,1900.5023,1898.5543,1897.4004,1902.4105,1899.8067,1897.375,1897.5491,1894.8314,1.7931,0.2883,1.5048,1897.8463,1902.0129,1906.1795,1898.1559,1902.3225,1906.4891,1898.9226,1903.0892,1907.2558,1900.4787,1904.6454,1908.812,1901.2369,1905.4035,1909.5701,1900.0558,1904.2224,1908.389,1897.8795,1902.0461,1906.2128,1899.4615,1903.6281,1907.7947,1896.9884,1901.155,1905.3216,9.5077,6.9397,8.3247,84.6889,81.8383,78.3598,92.7033,88.2118,84.6474,-1.2747,-0.066917952,0
7/30/2019 14:06,1906.4614,1906.616,1904.75,1904.91,9783,1899.3754,1897.6189,1896.8083,1900.137,1898.6536,1898.56,1900.7253,1898.7001,1897.4814,1902.6957,1900.0317,1897.5131,1897.6802,1894.8765,1.7766,0.2174,1.5592,1898.263,1902.3226,1906.3822,1898.5094,1902.5689,1906.6285,1899.3055,1903.3651,1907.4247,1900.8339,1904.8935,1908.9531,1901.5214,1905.581,1909.6406,1900.2585,1904.3181,1908.3777,1898.2878,1902.3474,1906.407,1900.2095,1904.2691,1908.3287,1897.4203,1901.4799,1905.5395,7.6163,7.2325,7.0012,65.1312,69.8595,69.7737,84.562,79.3526,78.8362,1.2347,0.064774726,1
7/30/2019 14:07,1905.1613,1905.42,1905.1613,1905.26,1155,1899.5339,1897.6893,1896.8497,1900.3379,1898.7844,1898.6266,1900.9561,1898.8514,1897.5655,1902.9893,1900.2634,1897.6562,1897.8179,1894.924,1.7714,0.1698,1.6016,1898.6299,1902.6234,1906.617,1898.8317,1902.8252,1906.8188,1899.6513,1903.6449,1907.6384,1901.1668,1905.1603,1909.1538,1901.7983,1905.7918,1909.7854,1900.4526,1904.4462,1908.4397,1898.6416,1902.6351,1906.6286,1900.3251,1904.3186,1908.3122,1897.8177,1901.8112,1905.8048,7.925,7.04,8.28,67.6053,71.1487,70.7284,81.5829,76.9252,77.3802,-0.35,-0.018373571,1
7/30/2019 14:08,1905.3,1905.3,1905.3,1905.3,4921,1899.6869,1897.7523,1896.8875,1900.5325,1898.9134,1898.693,1901.1822,1899.0021,1897.6496,1903.2669,1900.4896,1897.798,1897.9622,1894.9741,1.7503,0.1189,1.6314,1898.9931,1902.9054,1906.8178,1899.1486,1903.0609,1906.9733,1899.9874,1903.8998,1907.8122,1901.4745,1905.3869,1909.2992,1902.0376,1905.95,1909.8624,1900.6438,1904.5562,1908.4686,1899.0069,1902.9193,1906.8317,1900.4553,1904.3677,1908.2801,1898.2332,1902.1456,1906.058,7.65,6.3,7.55,67.9092,71.2999,70.839,80.2346,76.0292,77.75,-0.04,-0.002099451,1
7/30/2019 14:09,1905.23,1905.23,1904.6899,1904.6899,7818,1899.8441,1897.818,1896.924,1900.6955,1899.0278,1898.7527,1901.3784,1899.1395,1897.7272,1903.4794,1900.6849,1897.9257,1898.1126,1895.0266,1.6652,0.027,1.6381,1899.4665,1903.1559,1906.8454,1899.5266,1903.2161,1906.9055,1900.3803,1904.0697,1907.7592,1901.7714,1905.4609,1909.1503,1902.2075,1905.8969,1909.5864,1900.8799,1904.5693,1908.2588,1899.5172,1903.2066,1906.896,1900.6944,1904.3838,1908.0733,1898.7877,1902.4772,1906.1666,7.86,6.5699,7.3099,58.2022,65.6523,66.7995,61.4611,66.3054,73.0786,0.6101,0.032021204,1
7/30/2019 14:10,1904.76,1904.76,1904.76,1904.76,876,1899.9793,1897.8828,1896.958,1900.8549,1899.1413,1898.8125,1901.5712,1899.277,1897.8052,1903.6827,1900.8769,1898.0528,1898.2688,1895.0817,1.5851,-0.0424,1.6275,1900.0151,1903.4079,1906.8008,1899.9703,1903.3631,1906.756,1900.8297,1904.2225,1907.6154,1902.1343,1905.5271,1908.92,1902.4558,1905.8486,1909.2415,1901.1953,1904.5882,1907.981,1900.1067,1903.4995,1906.8923,1901.0098,1904.4026,1907.7955,1899.4087,1902.8015,1906.1944,6.76,6.48,6.8,58.9877,65.9855,67.0262,52.2421,63.6374,74.2574,-0.0701,-0.003680389,1
7/30/2019 14:11,1905.22,1905.37,1904.61,1905.37,3629,1900.1253,1897.9598,1896.9985,1901.032,1899.2647,1898.8777,1901.7826,1899.4252,1897.8889,1903.919,1901.0867,1898.1902,1898.4304,1895.1394,1.5529,-0.0597,1.6126,1900.7176,1903.7009,1906.6842,1900.5709,1903.5543,1906.5376,1901.426,1904.4094,1907.3927,1902.7018,1905.6851,1908.6684,1902.9626,1905.946,1908.9293,1901.6982,1904.6815,1907.6649,1900.8014,1903.7847,1906.768,1901.4677,1904.451,1907.4343,1900.1338,1903.1171,1906.1005,7.3,7.7,8.095,65.5609,68.8214,68.9637,54.5571,68.5044,74.4449,-0.61,-0.032025032,1
7/30/2019 14:12,1904.64,1904.675,1904.4351,1904.4351,6157,1900.251,1898.0328,1897.0361,1901.1654,1899.3671,1898.933,1901.9516,1899.5535,1897.9629,1904.0675,1901.2534,1898.3071,1898.597,1895.1995,1.4355,-0.1417,1.5772,1901.1519,1903.8737,1906.5954,1900.9164,1903.6381,1906.3599,1901.7575,1904.4793,1907.201,1902.9202,1905.642,1908.3637,1903.0413,1905.763,1908.4848,1901.9459,1904.6676,1907.3894,1901.3053,1904.027,1906.7488,1901.7284,1904.4502,1907.1719,1900.6972,1903.4189,1906.1407,6.285,7.3051,7.515,50.9568,60.4962,63.0056,24.9009,67.4385,73.8565,0.9349,0.049066585,1
7/30/2019 14:14,1904.35,1904.35,1904.35,1904.35,2362,1900.3782,1898.1019,1897.0737,1901.2903,1899.4657,1898.9869,1902.1123,1899.6786,1898.0356,1904.1985,1901.4114,1898.4206,1898.768,1895.2622,1.3203,-0.2055,1.5258,1901.4973,1904.0122,1906.527,1901.1911,1903.7059,1906.2208,1902.0098,1904.5247,1907.0395,1903.0654,1905.5802,1908.0951,1903.0578,1905.5726,1908.0874,1902.1388,1904.6537,1907.1685,1901.7191,1904.234,1906.7488,1901.8853,1904.4001,1906.9149,1901.188,1903.7028,1906.2177,6.36,6.91,7.53,49.7795,59.7873,62.4898,31.769,68.8258,70.28,0.0851,0.004468517,1
7/30/2019 14:15,1904.7,1906.575,1904.7,1906.5,15113,1900.5485,1898.1843,1897.1214,1901.4946,1899.605,1899.0617,1902.3524,1899.8449,1898.1294,1904.4851,1901.6487,1898.575,1898.9433,1895.3274,1.3865,-0.1114,1.4979,1901.5469,1904.2035,1906.86,1901.3155,1903.972,1906.6286,1902.105,1904.7616,1907.4181,1903.2521,1905.9086,1908.5651,1903.3015,1905.958,1908.6146,1902.1106,1904.7672,1907.4237,1901.7735,1904.43,1907.0866,1902.7935,1905.45,1908.1066,1901.3176,1903.9742,1906.6307,8.515,8.235,9.53,70.127,69.5093,69.1844,57.9026,71.9295,71.675,-2.15,-0.112899414,0
7/30/2019 14:17,1905.2,1905.8239,1905.2,1905.7114,3871,1900.711,1898.2529,1897.1679,1901.66,1899.7259,1899.1279,1902.5549,1899.9939,1898.2149,1904.6921,1901.8477,1898.7115,1899.1228,1895.3951,1.3597,-0.1106,1.4703,1901.6913,1904.3473,1907.0034,1901.4816,1904.1377,1906.7938,1902.2491,1904.9052,1907.5613,1903.3836,1906.0397,1908.6958,1903.3971,1906.0531,1908.7092,1902.1473,1904.8034,1907.4595,1901.9461,1904.6022,1907.2583,1902.807,1905.4631,1908.1192,1901.577,1904.2331,1906.8892,8.1229,6.8615,9.3014,59.7654,63.4502,64.735,47.0719,66.3568,67.9669,0.7886,0.041363756,0
7/30/2019 14:18,1904.78,1905.3608,1904.6887,1905.3608,2218,1900.8643,1898.3187,1897.2137,1901.8051,1899.8375,1899.1899,1902.7372,1900.1347,1898.2964,1904.8577,1902.0266,1898.8391,1899.3059,1895.4654,1.2952,-0.1401,1.4353,1901.8786,1904.4739,1907.0692,1901.6589,1904.2542,1906.8495,1902.4064,1905.0017,1907.597,1903.4851,1906.0804,1908.6758,1903.4288,1906.0241,1908.6194,1902.2256,1904.8209,1907.4162,1902.153,1904.7483,1907.3437,1902.8627,1905.458,1908.0533,1901.8828,1904.4782,1907.0735,7.6681,6.5808,9.1553,55.5112,60.9082,62.8481,54.7714,58.6989,63.2885,0.3506,0.018397329,0
7/30/2019 14:19,1905.52,1905.52,1905.52,1905.52,1779,1901.0275,1898.3875,1897.2628,1901.9508,1899.9501,1899.2529,1902.9198,1900.2773,1898.3791,1905.0237,1902.2061,1898.9679,1899.4923,1895.5381,1.2426,-0.1541,1.3967,1902.1274,1904.6177,1907.108,1901.8844,1904.3747,1906.8651,1902.611,1905.1014,1907.5917,1903.6458,1906.1361,1908.6265,1903.5361,1906.0265,1908.5168,1902.3566,1904.8469,1907.3372,1902.3876,1904.878,1907.3683,1902.9987,1905.489,1907.9793,1902.2184,1904.7087,1907.199,8.16,6.8771,9.8201,57.1277,61.6593,63.3573,58.4274,55.0924,62.1971,-0.1592,-0.008355373,0
7/30/2019 14:20,1905.1899,1905.1899,1905.1899,1905.1899,4518,1901.1843,1898.4549,1897.3053,1902.0778,1900.0538,1899.3119,1903.083,1900.412,1898.458,1905.1522,1902.3669,1899.0883,1899.6815,1895.6133,1.1609,-0.1886,1.3496,1902.5072,1904.7632,1907.0192,1902.1964,1904.4524,1906.7084,1902.8998,1905.1559,1907.4119,1903.8602,1906.1163,1908.3723,1903.6728,1905.9288,1908.1848,1902.6038,1904.8599,1907.1159,1902.7268,1904.9828,1907.2388,1903.218,1905.4741,1907.7301,1902.667,1904.923,1907.179,7.8387,6.7432,8.4952,52.5117,59.1226,61.5215,46.9111,51.0805,62.367,0.3301,0.017323355,0
7/30/2019 14:21,1905.79,1905.79,1905.4778,1905.4778,4331,1901.3573,1898.5362,1897.3469,1902.2111,1900.1612,1899.3733,1903.2514,1900.551,1898.5393,1905.2931,1902.5338,1899.2127,1899.8731,1895.6909,1.1067,-0.1943,1.301,1903.1573,1904.9504,1906.7435,1902.7569,1904.55,1906.3431,1903.4308,1905.2239,1907.017,1904.3507,1906.1438,1907.9369,1904.1177,1905.9108,1907.7039,1903.101,1904.894,1906.6871,1903.2742,1905.0673,1906.8604,1903.6828,1905.4759,1907.269,1903.3279,1905.121,1906.9141,8.6478,8.1311,8.3278,56.119,60.6432,62.516,62.0784,43.4522,65.9877,-0.2879,-0.015111355,0
7/30/2019 14:22,1905.55,1906,1905.2559,1905.2559,1449,1901.5328,1898.6243,1897.3859,1902.3305,1900.2621,1899.4318,1903.4043,1900.6841,1898.618,1905.4064,1902.6866,1899.3307,1900.0667,1895.771,1.0338,-0.2137,1.2476,1903.8851,1905.1087,1906.3323,1903.3937,1904.6173,1905.8408,1904.0294,1905.253,1906.4766,1904.8965,1906.1201,1907.3437,1904.6033,1905.8269,1907.0505,1903.6865,1904.91,1906.1336,1903.9059,1905.1295,1906.3531,1904.2413,1905.4649,1906.6885,1904.0783,1905.3019,1906.5254,8.7759,8.8114,7.7959,52.5298,58.8263,61.2348,63.7787,49.4683,67.4663,0.2219,0.011645373,0
7/30/2019 14:23,1905.5996,1905.73,1905.3199,1905.4086,2326,1901.719,1898.7204,1897.4374,1902.4512,1900.364,1899.4913,1903.5563,1900.8184,1898.6978,1905.5224,1902.8404,1899.4501,1900.2617,1895.8533,0.9772,-0.2163,1.1935,1904.1037,1905.1867,1906.2698,1903.6095,1904.6926,1905.7757,1904.1985,1905.2816,1906.3646,1905.0374,1906.1205,1907.2036,1904.7044,1905.7875,1906.8705,1903.8376,1904.9207,1906.0038,1904.0846,1905.1677,1906.2508,1904.379,1905.4621,1906.5452,1904.3827,1905.4658,1906.5489,9.3086,9.6085,10.2986,54.8481,59.7206,61.8004,29.8187,48.5242,64.7833,-0.1527,-0.008014671,0
7/30/2019 14:24,1905.2238,1905.3666,1904.4301,1904.77,5001,1901.8924,1898.8058,1897.4817,1902.5422,1900.4513,1899.5438,1903.6759,1900.9382,1898.7708,1905.5803,1902.9641,1899.555,1900.4575,1895.9379,0.8707,-0.2582,1.1289,1904.0987,1905.1847,1906.2707,1903.614,1904.7,1905.786,1904.1559,1905.2419,1906.3279,1904.9125,1905.9986,1907.0846,1904.4942,1905.5802,1906.6663,1903.834,1904.9201,1906.0061,1904.1091,1905.1952,1906.2812,1904.3284,1905.4144,1906.5005,1904.5248,1905.6108,1906.6968,8.67,8.5402,8.87,44.295,54.3999,58.0796,28.2627,40.4534,59.3043,0.6386,0.033515121,0
7/30/2019 14:26,1904.95,1905.22,1904.95,1905.22,11018,1902.0794,1898.9058,1897.5278,1902.6472,1900.5457,1899.6003,1903.8064,1901.0652,1898.8478,1905.667,1903.1013,1899.6673,1900.6539,1896.0248,0.8133,-0.2525,1.0658,1904.199,1905.2252,1906.2514,1903.7233,1904.7495,1905.7757,1904.219,1905.2452,1906.2715,1904.943,1905.9692,1906.9954,1904.4932,1905.5194,1906.5456,1903.8973,1904.9236,1905.9498,1904.2077,1905.2339,1906.2601,1904.291,1905.3172,1906.3434,1904.7113,1905.7375,1906.7637,9.3519,10,9.2131,51.9028,57.2876,59.8674,56.3031,55.4921,58.0557,-0.45,-0.0236249,0
7/30/2019 14:27,1905,1905,1905,1905,3608,1902.255,1899.0004,1897.5733,1902.7395,1900.6339,1899.654,1903.9209,1901.1859,1898.9221,1905.7295,1903.2254,1899.7736,1900.8501,1896.1137,0.7414,-0.2595,1.0009,1904.213,1905.2317,1906.2505,1903.7546,1904.7734,1905.7921,1904.205,1905.2238,1906.2425,1904.8797,1905.8985,1906.9172,1904.3872,1905.4059,1906.4247,1903.9052,1904.924,1905.9427,1904.2409,1905.2596,1906.2784,1904.2826,1905.3013,1906.3201,1904.8272,1905.846,1906.8647,8.78,9.455,9.1134,48.152,55.4392,58.5849,47.5941,53.2424,52.8634,0.22,0.011547223,0
7/30/2019 14:28,1904.7336,1904.7336,1904.7336,1904.7336,214,1902.4127,1899.1002,1897.6166,1902.8177,1900.7151,1899.7046,1904.0181,1901.2994,1898.9934,1905.7656,1903.3348,1899.873,1901.0459,1896.2047,0.6555,-0.2764,0.9318,1904.212,1905.1612,1906.1103,1903.8204,1904.7696,1905.7187,1904.2272,1905.1764,1906.1255,1904.835,1905.7841,1906.7333,1904.2893,1905.2384,1906.1876,1903.9705,1904.9197,1905.8688,1904.3124,1905.2616,1906.2107,1904.3238,1905.273,1906.2221,1904.9865,1905.9356,1906.8848,7.8862,9.9836,8.6537,43.6915,53.2008,57.0315,54.924,50.4118,52.0828,0.2664,0.013984252,0
7/30/2019 14:29,1904.91,1904.96,1904.3199,1904.3199,6948,1902.5627,1899.1969,1897.6565,1902.8766,1900.7865,1899.7505,1904.0929,1901.4028,1899.0601,1905.7655,1903.4243,1899.9627,1901.2404,1896.2977,0.5477,-0.3073,0.855,1904.1186,1905.1317,1906.1447,1903.7137,1904.7268,1905.7398,1904.0832,1905.0962,1906.1093,1904.5929,1905.6059,1906.619,1903.9767,1904.9897,1906.0028,1903.9002,1904.9133,1905.9263,1904.245,1905.258,1906.2711,1903.7834,1904.7965,1905.8095,1904.9921,1906.0051,1907.0182,7.5,9.6699,7.98,37.4119,49.8353,54.6677,36.0519,49.7962,41.17,0.4137,0.021719573,0
7/30/2019 14:30,1902.88,1902.88,1902.58,1902.78,1445,1902.6779,1899.268,1897.6849,1902.8728,1900.8259,1899.7806,1904.1015,1901.4738,1899.111,1905.6448,1903.4502,1900.0206,1901.4328,1896.3925,0.3341,-0.4167,0.7508,1903.5698,1905.0077,1906.4455,1903.1035,1904.5414,1905.9792,1903.4344,1904.8723,1906.3102,1903.7312,1905.1691,1906.6069,1902.9461,1904.384,1905.8219,1903.382,1904.8199,1906.2578,1903.7876,1905.2255,1906.6634,1903.2331,1904.671,1906.1089,1904.6105,1906.0484,1907.4863,5.7612,7.1088,5.6801,23.0345,39.754,47.0463,36.059,50.5121,44.9538,1.5399,0.080863515,1
7/30/2019 14:31,1902.72,1903.16,1902.1801,1903.16,8110,1902.7943,1899.3425,1897.714,1902.884,1900.8722,1899.8143,1904.1204,1901.5508,1899.1655,1905.5582,1903.4898,1900.0851,1901.6222,1896.4889,0.1933,-0.446,0.6393,1903.2613,1904.9007,1906.54,1902.7705,1904.4098,1906.0491,1903.057,1904.6963,1906.3356,1903.2194,1904.8587,1906.498,1902.3473,1903.9866,1905.626,1903.1235,1904.7628,1906.4021,1903.5328,1905.1721,1906.8114,1902.9561,1904.5955,1906.2348,1904.4247,1906.0641,1907.7034,5.8201,7.4501,5.8201,30.7016,42.8276,48.8924,52.6249,44.3993,50.049,-0.38,-0.01997078,0
7/30/2019 14:34,1903.2563,1903.55,1903.2563,1903.55,2954,1902.9149,1899.4298,1897.7445,1902.9102,1900.9252,1899.8514,1904.15,1901.6342,1899.2236,1905.5045,1903.543,1900.1564,1901.8082,1896.5869,0.1119,-0.422,0.5338,1903.1029,1904.8437,1906.5844,1902.5871,1904.3279,1906.0687,1902.8269,1904.5677,1906.3085,1902.9192,1904.66,1906.4008,1902.0245,1903.7653,1905.5061,1903.0015,1904.7422,1906.483,1903.3614,1905.1022,1906.843,1902.332,1904.0728,1905.8135,1904.313,1906.0537,1907.7945,6.03,8.7301,6.1051,38.0867,45.8794,50.7431,64.3798,50.4098,49.0211,-0.39,-0.020492234,0
7/30/2019 14:35,1903.5,1903.5,1903.5,1903.5,4396,1903.0255,1899.517,1897.7805,1902.9333,1900.9762,1899.8877,1904.1729,1901.7147,1899.2809,1905.4481,1903.5921,1900.2256,1901.9902,1896.6863,0.0428,-0.3928,0.4356,1902.9438,1904.7807,1906.6175,1902.4122,1904.2491,1906.086,1902.6028,1904.4397,1906.2766,1902.6413,1904.4782,1906.315,1901.7386,1903.5755,1905.4124,1902.8819,1904.7188,1906.5557,1903.1723,1905.0092,1906.846,1902.19,1904.0269,1905.8638,1904.1828,1906.0196,1907.8565,5.53,8.7189,7.2,37.4886,45.5434,50.4967,55.8456,56.0852,55.598,0.05,0.002626671,0
7/30/2019 14:36,1902.36,1902.36,1902.36,1902.36,1655,1903.1159,1899.5944,1897.8105,1902.9108,1901.0036,1899.9123,1904.1468,1901.771,1899.3264,1905.3054,1903.5946,1900.2712,1902.1675,1896.787,-0.1027,-0.4307,0.328,1902.5359,1904.6302,1906.7244,1901.9749,1904.0692,1906.1634,1902.1149,1904.2092,1906.3035,1902.0194,1904.1137,1906.2079,1901.0357,1903.1299,1905.2242,1902.4997,1904.594,1906.6883,1902.7896,1904.8839,1906.9782,1901.0992,1903.1934,1905.2877,1903.8658,1905.9601,1908.0544,4.5157,7.74,5.9841,26.4501,38.6083,45.2428,60.0942,53.1375,55.1341,1.14,0.059889677,0
7/30/2019 14:37,1901.52,1901.52,1901.52,1901.52,3950,1903.1851,1899.6655,1897.8357,1902.8563,1901.0138,1899.9283,1904.0843,1901.8092,1899.3633,1905.1046,1903.5635,1900.2994,1902.3392,1896.8888,-0.2826,-0.4884,0.2058,1901.9888,1904.4844,1906.98,1901.3308,1903.8264,1906.322,1901.4174,1903.913,1906.4086,1901.1514,1903.647,1906.1426,1900.0588,1902.5544,1905.05,1901.9411,1904.4367,1906.9323,1902.2332,1904.7288,1907.2244,1900.6142,1903.1098,1905.6054,1903.3765,1905.8721,1908.3677,3.4626,7.11,5.05,21.1076,34.4462,41.8724,52.4802,53.6706,51.0635,0.84,0.04415568,1
7/30/2019 14:39,1902.42,1902.42,1902.1899,1902.1899,2009,1903.2677,1899.733,1897.8644,1902.8301,1901.0371,1899.9508,1904.0452,1901.8592,1899.4067,1904.9652,1903.5591,1900.3405,1902.5049,1896.9915,-0.3668,-0.4581,0.0913,1901.6874,1904.3764,1907.0654,1900.9815,1903.6705,1906.3595,1901.0055,1903.6945,1906.3834,1900.6782,1903.3672,1906.0562,1899.5776,1902.2666,1904.9555,1901.6763,1904.3653,1907.0543,1901.8541,1904.543,1907.232,1900.3748,1903.0638,1905.7528,1903.0691,1905.7581,1908.447,4.1299,6.75,5.7445,33.5891,40.0016,45.2858,71.2583,51.713,55.685,-0.6699,-0.035229711,0
7/30/2019 14:41,1902.045,1902.045,1901.16,1901.16,5031,1903.3328,1899.8015,1897.8895,1902.7646,1901.0395,1899.9629,1903.9626,1901.8874,1899.4394,1904.753,1903.514,1900.3606,1902.6637,1897.095,-0.5108,-0.4817,-0.0291,1901.2611,1904.1094,1906.9577,1900.5832,1903.4314,1906.2797,1900.5399,1903.3881,1906.2364,1900.0924,1902.9407,1905.7889,1898.927,1901.7753,1904.6235,1901.0636,1903.9119,1906.7601,1901.4662,1904.3145,1907.1627,1900.1203,1902.9686,1905.8168,1902.7687,1905.617,1908.4652,3.2552,6.85,5.0066,26.1646,35.0797,41.3648,62.1738,48.562,54.0732,1.0299,0.054142859,0
7/30/2019 14:42,1901.5056,1901.9467,1901.4052,1901.6659,4995,1903.3937,1899.8818,1897.9213,1902.7216,1901.0519,1899.9798,1903.8972,1901.9243,1899.477,1904.5906,1903.4896,1900.3904,1902.8152,1897.1991,-0.5774,-0.4387,-0.1388,1900.9695,1903.9071,1906.8448,1900.3256,1903.2633,1906.2009,1900.2178,1903.1554,1906.0931,1899.7295,1902.6671,1905.6048,1898.5797,1901.5174,1904.455,1900.7622,1903.6999,1906.6375,1901.134,1904.0717,1907.0093,1899.3796,1902.3172,1905.2549,1902.5143,1905.4519,1908.3896,3.0459,8.032,6.3658,34.4654,39.0468,43.8711,57.4526,54.5906,48.3822,-0.5059,-0.02661007,0
7/30/2019 14:43,1900.62,1900.62,1900.62,1900.62,2338,1903.4318,1899.948,1897.9494,1902.6391,1901.0434,1899.9862,1903.7884,1901.939,1899.5039,1904.3557,1903.4244,1900.399,1902.9588,1897.3036,-0.7065,-0.4542,-0.2523,1900.4852,1903.6701,1906.855,1899.8267,1903.0115,1906.1964,1899.6575,1902.8424,1906.0272,1899.0595,1902.2444,1905.4293,1897.8646,1901.0494,1904.2343,1900.1785,1903.3634,1906.5483,1900.6193,1903.8041,1906.989,1898.2837,1901.4686,1904.6535,1902.0778,1905.2627,1908.4476,1.905,6.62,5.62,27.1129,34.3703,40.1457,46.7848,57.0753,49.3104,1.0459,0.054999146,1
7/30/2019 14:45,1900.5555,1900.6501,1900.5555,1900.6501,6487,1903.46,1900.0156,1897.9768,1902.5611,1901.0356,1899.9928,1903.6794,1901.9529,1899.5308,1904.1354,1903.3618,1900.408,1903.094,1897.4085,-0.7972,-0.4359,-0.3613,1900.1031,1903.4266,1906.7501,1899.4631,1902.7867,1906.1102,1899.2312,1902.5547,1905.8783,1898.5656,1901.8891,1905.2126,1897.3664,1900.6899,1904.0134,1899.7242,1903.0478,1906.3713,1900.2032,1903.5267,1906.8502,1898.1042,1901.4277,1904.7512,1901.7274,1905.0509,1908.3744,1.4063,6.7601,5.4717,27.6321,34.6135,40.2992,26.4721,41.4962,46.8279,-0.0301,-0.001583694,1
7/30/2019 14:46,1900.35,1900.35,1900.1801,1900.1801,6576,1903.4704,1900.0834,1898.0007,1902.4678,1901.0186,1899.9947,1903.5507,1901.9561,1899.5527,1903.8906,1903.2822,1900.4076,1903.2202,1897.5134,-0.8966,-0.4283,-0.4684,1899.6717,1903.1761,1906.6805,1899.034,1902.5384,1906.0428,1898.7411,1902.2455,1905.75,1897.9973,1901.5017,1905.0061,1896.7865,1900.2909,1903.7953,1899.2014,1902.7058,1906.2102,1899.7426,1903.247,1906.7515,1897.8609,1901.3653,1904.8697,1901.3131,1904.8175,1908.322,0.52,6.78,4.78,24.4623,32.5866,38.6759,22.3249,39.3483,42.3274,0.47,0.024728381,1
